410	0.0717323
411	0.0651474
412	0.0638433
413	0.0744154
414	0.062868
415	0.063116
416	0.0406008
417	0.0698655
418	0.0481327
419	0.0558058
420	0.0407685
421	0.0371753
422	0.0285952
423	0.000622612
424	-0.00129732
425	-0.00161742
426	-0.0141314
427	-0.00873927
428	-0.0163835
429	-0.0162798
430	0.000149112
431	-0.0165635
432	-0.012494
433	-0.00533657
434	-0.0156126
435	0.00137471
436	0.0114457
437	0.0109044
438	0.0130495
439	0.0160145
440	0.0209801
441	0.0246402
442	0.0210378
443	0.0175459
444	0.0250235
445	0.0259247
446	0.023366
447	0.029588
448	0.0275963
449	0.0239214
450	0.0250524
451	0.0258983
452	0.0255902
453	0.0255988
454	0.0297768
455	0.0228426
456	0.027259
457	0.0294162
458	0.0280847
459	0.0264883
460	0.02022
461	0.0308786
462	0.0287592
463	0.0286342
464	0.023706
465	0.0240024
466	0.0225719
467	0.0225778
468	0.0203972
469	0.0272587
470	0.0239296
471	0.0312767
472	0.0245344
473	0.0289333
474	0.032056
475	0.0245983
476	0.0275609
477	0.0281046
478	0.0225513
479	0.0220252
480	0.0258192
481	0.0268283
482	0.0233509
483	0.0241068
484	0.0197398
485	0.0291164
486	0.024386
487	0.0288227
488	0.0230428
489	0.0261363
490	0.0202835
491	0.0252553
492	0.0275901
493	0.0254356
494	0.0259474
495	0.0255143
496	0.0266453
497	0.0264155
498	0.0271192
499	0.0326288
500	0.0227495
501	0.0204264
502	0.0206503
503	0.0245231
504	0.0161467
505	0
506	0
507	0
508	0
509	0
510	0
511	0
512	0
